Annual_Income,Employment_Length,Debt_to_Income,Credit_Score,Loan_Amount,Loan_Term,Income_to_Loan_Ratio,Monthly_Income,Est_Monthly_Debt,Disposable_Income,Home_Ownership_MORTGAGE,Home_Ownership_OWN,Home_Ownership_RENT
61987.31,5,32.37,631.0,46400,36,1.3359334051724137,5165.609166666666,1672.1076872499998,3493.5014794166664,0.0,1.0,0.0
43293.83,28,16.91,636.0,1400,36,30.924164285714287,3607.8191666666667,610.0822210833334,2997.736945583333,0.0,0.0,1.0
44073.13,39,7.15,652.0,18100,60,2.4349795580110496,3672.7608333333333,262.60239958333335,3410.15843375,1.0,0.0,0.0
87990.52,26,4.98,641.0,13300,36,6.615828571428572,7332.543333333334,365.16065800000007,6967.382675333334,1.0,0.0,0.0
54113.04,33,16.99,704.0,44700,60,1.2105825503355705,4509.42,766.150458,3743.269542,0.0,0.0,1.0
75788.03,40,7.93,721.0,15000,36,5.052535333333333,6315.669166666667,500.8325649166666,5814.83660175,0.0,0.0,1.0
58848.68,33,17.49,698.0,35300,60,1.6671014164305948,4904.056666666666,857.7195109999998,4046.3371556666666,1.0,0.0,0.0
179570.47,28,9.18,718.0,12400,36,14.481489516129033,14964.205833333333,1373.7140955,13590.491737833334,1.0,0.0,0.0
144821.31,34,13.13,724.0,1300,60,111.40100769230769,12068.4425,1584.58650025,10483.85599975,0.0,0.0,1.0
61354.88,35,25.68,689.0,46400,36,1.322303448275862,5112.906666666667,1312.994432,3799.912234666667,1.0,0.0,0.0
29504.99,14,39.55,591.0,16700,36,1.7667658682634733,2458.749166666667,972.4352954166667,1486.3138712500004,1.0,0.0,0.0
49452.79,31,30.47,664.0,23500,36,2.1043740425531916,4121.065833333333,1255.6887594166665,2865.3770739166666,0.0,0.0,1.0
45954.15,2,27.81,728.0,28400,36,1.6181038732394366,3829.5125000000003,1064.9874262500002,2764.52507375,1.0,0.0,0.0
50498.59,33,28.45,730.0,34800,36,1.451108908045977,4208.215833333333,1197.237404583333,3010.9784287499997,0.0,0.0,1.0
44628.64,1,21.8,646.0,40000,36,1.115716,3719.0533333333333,810.7536266666666,2908.2997066666667,1.0,0.0,0.0
41011.28,24,26.4,678.0,45000,60,0.9113617777777777,3417.6066666666666,902.24816,2515.3585066666665,0.0,0.0,1.0
31340.27,18,23.54,581.0,40400,36,0.7757492574257426,2611.6891666666666,614.7916298333333,1996.897536833333,1.0,0.0,0.0
126112.76,10,16.96,621.0,2800,36,45.04027142857143,10509.396666666666,1782.3936746666666,8727.002992,1.0,0.0,0.0
46060.75,39,19.19,597.0,3500,36,13.160214285714286,3838.3958333333335,736.5881604166667,3101.807672916667,0.0,0.0,1.0
42682.27,30,41.79,711.0,34900,36,1.2229876790830945,3556.855833333333,1486.41005275,2070.445780583333,0.0,0.0,1.0
85530.91,4,19.69,719.0,7300,60,11.71656301369863,7127.575833333333,1403.4196815833334,5724.1561517499995,1.0,0.0,0.0
70405.63,27,26.12,662.0,47100,60,1.494811677282378,5867.135833333334,1532.4958796666667,4334.639953666667,0.0,0.0,1.0
21478.79,5,11.76,644.0,3700,36,5.805078378378378,1789.8991666666668,210.492142,1579.4070246666668,1.0,0.0,0.0
47604.41,21,27.68,629.0,44800,36,1.0625984375000002,3967.034166666667,1098.0750573333332,2868.959109333334,1.0,0.0,0.0
22163.8,40,14.14,517.0,47000,60,0.47157021276595745,1846.9833333333333,261.1634433333333,1585.81989,1.0,0.0,0.0
109164.04,22,10.97,735.0,33100,36,3.298007250755287,9097.003333333332,997.9412656666666,8099.062067666666,0.0,1.0,0.0
46877.49,14,25.13,636.0,49200,36,0.9527945121951219,3906.4575,981.6927697499999,2924.76473025,1.0,0.0,0.0
48440.1,27,14.67,622.0,25000,60,1.9376039999999999,4036.6749999999997,592.1802224999999,3444.4947775,1.0,0.0,0.0
152983.51,34,14.51,683.0,49800,36,3.071958032128514,12748.625833333334,1849.8256084166667,10898.800224916668,0.0,0.0,1.0
80360.39,11,4.36,649.0,28600,36,2.809803846153846,6696.699166666666,291.9760836666666,6404.723083,0.0,0.0,1.0
49771.35,25,28.34,586.0,13200,36,3.770556818181818,4147.6125,1175.4333824999999,2972.1791175000003,0.0,0.0,1.0
58430.02,16,14.89,639.0,44800,36,1.3042415178571427,4869.168333333333,725.0191648333333,4144.1491685,1.0,0.0,0.0
39120.81,25,23.88,682.0,37800,36,1.0349420634920634,3260.0674999999997,778.5041189999998,2481.563381,0.0,1.0,0.0
57893.55,39,25.63,699.0,22000,36,2.6315250000000003,4824.462500000001,1236.50973875,3587.9527612500005,0.0,1.0,0.0
96806.18,3,7.9,689.0,27700,36,3.4948079422382667,8067.181666666666,637.3073516666667,7429.874315,1.0,0.0,0.0
21872.13,39,21.96,645.0,30700,36,0.7124472312703584,1822.6775,400.25997900000004,1422.4175209999999,1.0,0.0,0.0
67219.79,34,22.47,696.0,19900,36,3.3778788944723614,5601.649166666666,1258.6905677499997,4342.958598916666,0.0,0.0,1.0
34677.41,27,15.24,436.0,24000,60,1.4448920833333334,2889.784166666667,440.40310700000003,2449.3810596666667,0.0,0.0,1.0
67605.26,15,5.73,658.0,14500,60,4.662431724137931,5633.7716666666665,322.8151165,5310.956550166667,0.0,0.0,1.0
53188.14,29,34.52,660.0,8700,36,6.113579310344828,4432.345,1530.0454940000002,2902.2995060000003,1.0,0.0,0.0
202779.85,29,20.99,815.0,44600,36,4.546633408071749,16898.320833333335,3546.9575429166666,13351.363290416668,1.0,0.0,0.0
75114.37,19,26.67,662.0,21400,60,3.510017289719626,6259.530833333333,1669.41687325,4590.113960083333,0.0,0.0,1.0
63918.89,1,25.89,682.0,13400,36,4.7700664179104475,5326.574166666666,1379.05005175,3947.5241149166663,1.0,0.0,0.0
60310.08,24,0.0,661.0,3300,60,18.27578181818182,5025.84,0.0,5025.84,0.0,0.0,1.0
52776.6,6,35.58,637.0,37400,60,1.411139037433155,4398.05,1564.82619,2833.2238100000004,0.0,1.0,0.0
22668.94,18,20.56,694.0,20000,36,1.1334469999999999,1889.0783333333331,388.39450533333326,1500.683828,1.0,0.0,0.0
70322.63,36,6.54,652.0,11700,60,6.010481196581197,5860.219166666667,383.2583335,5476.960833166667,1.0,0.0,0.0
106981.73,40,40.67,793.0,12500,36,8.5585384,8915.144166666667,3625.7891325833334,5289.3550340833335,0.0,0.0,1.0
36139.24,36,19.13,648.0,31900,36,1.1328915360501566,3011.603333333333,576.1197176666666,2435.4836156666665,1.0,0.0,0.0
65185.17,31,18.5,631.0,31000,60,2.1027474193548388,5432.0975,1004.9380375,4427.1594625,0.0,0.0,1.0
75435.29,24,15.88,682.0,20400,36,3.697808333333333,6286.274166666666,998.2603376666666,5288.0138289999995,0.0,0.0,1.0
51505.72,2,28.67,767.0,38000,36,1.3554136842105264,4292.143333333333,1230.5574936666667,3061.5858396666667,1.0,0.0,0.0
66912.76,31,7.74,613.0,11100,36,6.028176576576576,5576.063333333333,431.5873019999999,5144.476031333333,1.0,0.0,0.0
81975.26,11,5.23,641.0,40200,36,2.0391855721393033,6831.2716666666665,357.2755081666667,6473.9961585,0.0,0.0,1.0
153031.32,30,45.38,758.0,37000,36,4.135981621621622,12752.61,5787.134418000001,6965.475582,0.0,0.0,1.0
69720.25,19,18.06,630.0,35100,36,1.986331908831909,5810.020833333333,1049.2897624999998,4760.731070833333,1.0,0.0,0.0
40680.13,5,23.51,701.0,26100,36,1.558625670498084,3390.0108333333333,796.9915469166666,2593.0192864166665,1.0,0.0,0.0
70086.53,25,17.58,618.0,26500,36,2.644774716981132,5840.544166666667,1026.7676645,4813.776502166666,0.0,1.0,0.0
64550.1,1,9.46,783.0,19800,36,3.2601060606060606,5379.175,508.86995500000006,4870.305045,0.0,0.0,1.0
40134.06,15,21.18,737.0,24200,36,1.6584322314049587,3344.5049999999997,708.3661589999999,2636.138841,0.0,0.0,1.0
87164.27,28,36.52,692.0,8200,36,10.629789024390245,7263.689166666667,2652.699283666667,4610.989883,1.0,0.0,0.0
36710.34,33,27.23,740.0,45500,36,0.8068206593406593,3059.1949999999997,833.0187984999999,2226.1762015,1.0,0.0,0.0
84188.79,18,12.15,686.0,22700,60,3.708757268722467,7015.732499999999,852.4114987499999,6163.321001249999,1.0,0.0,0.0
68084.08,4,9.27,677.0,1700,36,40.04945882352941,5673.673333333333,525.9495179999999,5147.723815333333,0.0,0.0,1.0
29679.76,28,24.98,643.0,9400,36,3.1574212765957443,2473.313333333333,617.8336706666665,1855.4796626666666,1.0,0.0,0.0
36712.3,24,16.14,731.0,30700,36,1.195840390879479,3059.3583333333336,493.78043500000007,2565.5778983333335,0.0,0.0,1.0
65583.89,30,28.62,725.0,43000,36,1.5252067441860464,5465.324166666666,1564.1757765,3901.148390166666,0.0,0.0,1.0
47012.59,4,7.78,644.0,21900,36,2.1466936073059357,3917.715833333333,304.79829183333334,3612.9175415,1.0,0.0,0.0
241857.61,14,20.01,607.0,11100,36,21.78897387387387,20154.80083333333,4032.97564675,16121.82518658333,0.0,0.0,1.0
42190.05,5,32.19,746.0,41100,60,1.026521897810219,3515.8375,1131.74809125,2384.08940875,0.0,0.0,1.0
47303.62,29,9.14,645.0,45400,36,1.0419299559471367,3941.9683333333337,360.2959056666667,3581.672427666667,1.0,0.0,0.0
83371.79,20,16.53,702.0,45000,36,1.8527064444444443,6947.649166666666,1148.44640725,5799.202759416667,0.0,0.0,1.0
46383.35,22,25.32,683.0,10100,60,4.592410891089108,3865.2791666666667,978.688685,2886.5904816666666,1.0,0.0,0.0
112868.67,0,26.48,796.0,43000,36,2.624852790697674,9405.7225,2490.6353179999996,6915.087182,1.0,0.0,0.0
90487.03,30,1.96,734.0,13800,36,6.55703115942029,7540.5858333333335,147.79548233333333,7392.790351000001,0.0,1.0,0.0
100523.97,19,25.97,715.0,39100,36,2.570945524296675,8376.9975,2175.5062507499997,6201.49124925,1.0,0.0,0.0
53924.39,5,18.39,704.0,27600,36,1.9537822463768115,4493.699166666666,826.39127675,3667.307889916666,0.0,1.0,0.0
54520.69,4,30.53,554.0,26600,36,2.04965,4543.390833333334,1387.0972214166668,3156.293611916667,0.0,1.0,0.0
148505.58,34,4.67,628.0,7100,60,20.916278873239435,12375.464999999998,577.9342154999999,11797.530784499999,1.0,0.0,0.0
78552.0,31,17.09,684.0,24500,36,3.206204081632653,6546.0,1118.7114,5427.2886,1.0,0.0,0.0
38894.66,13,21.04,596.0,41700,36,0.9327256594724221,3241.221666666667,681.9530386666667,2559.2686280000003,1.0,0.0,0.0
58322.75,18,19.76,665.0,29400,36,1.9837670068027211,4860.229166666667,960.3812833333335,3899.8478833333334,1.0,0.0,0.0
55288.43,1,21.87,743.0,8300,36,6.661256626506024,4607.369166666666,1007.63163675,3599.7375299166665,0.0,0.0,1.0
117365.69,5,31.39,763.0,23800,36,4.931331512605042,9780.474166666667,3070.090840916667,6710.38332575,1.0,0.0,0.0
28296.46,21,26.71,711.0,34000,60,0.8322488235294118,2358.0383333333334,629.8320388333334,1728.2062945,0.0,1.0,0.0
35064.96,12,1.36,615.0,9900,36,3.5419151515151515,2922.08,39.740288,2882.339712,1.0,0.0,0.0
52159.01,0,22.24,644.0,6000,36,8.693168333333334,4346.5841666666665,966.6803186666666,3379.903848,1.0,0.0,0.0
37373.64,39,17.57,690.0,30800,60,1.21342987012987,3114.47,547.2123789999999,2567.2576209999997,0.0,0.0,1.0
45406.54,7,18.91,767.0,14400,60,3.1532319444444443,3783.8783333333336,715.5313928333334,3068.3469405,1.0,0.0,0.0
51980.31,4,16.69,737.0,45300,36,1.1474682119205297,4331.6925,722.9594782500001,3608.7330217500003,0.0,1.0,0.0
71603.1,27,2.93,663.0,35800,36,2.000086592178771,5966.925,174.83090250000004,5792.0940975,0.0,0.0,1.0
40215.41,38,20.03,620.0,31200,36,1.2889554487179489,3351.284166666667,671.2622185833334,2680.0219480833334,1.0,0.0,0.0
96471.3,0,25.32,675.0,5800,36,16.63298275862069,8039.275000000001,2035.54443,6003.730570000001,0.0,0.0,1.0
86282.5,31,10.53,755.0,2900,36,29.752586206896552,7190.208333333333,757.1289374999999,6433.079395833333,1.0,0.0,0.0
158995.24,19,15.44,644.0,47400,36,3.354329957805907,13249.603333333333,2045.7387546666664,11203.864578666666,0.0,0.0,1.0
61029.89,10,27.13,572.0,23500,36,2.5970165957446807,5085.824166666666,1379.7840964166664,3706.04007025,0.0,0.0,1.0
69788.56,2,32.9,702.0,11200,36,6.231121428571428,5815.713333333333,1913.3696866666664,3902.3436466666667,1.0,0.0,0.0
23815.77,8,36.35,621.0,41600,36,0.5724944711538462,1984.6475,721.4193662499999,1263.22813375,1.0,0.0,0.0
52847.85,33,15.42,658.0,49400,60,1.0697945344129554,4403.9875,679.0948725000001,3724.8926275000003,1.0,0.0,0.0
57600.02,17,12.18,622.0,23600,36,2.440678813559322,4800.001666666666,584.6402029999999,4215.361463666666,0.0,0.0,1.0
44422.58,12,12.35,672.0,29500,36,1.5058501694915254,3701.8816666666667,457.18238583333334,3244.6992808333334,1.0,0.0,0.0
47207.3,39,34.93,611.0,35200,36,1.3411164772727273,3933.941666666667,1374.1258241666667,2559.8158425,1.0,0.0,0.0
64433.99,4,15.64,768.0,11400,60,5.652104385964912,5369.4991666666665,839.7896696666667,4529.709497,0.0,0.0,1.0
76915.18,12,0.0,659.0,7900,60,9.736098734177215,6409.598333333332,0.0,6409.598333333332,0.0,0.0,1.0
45453.35,18,17.29,701.0,44700,36,1.0168534675615213,3787.7791666666667,654.9070179166666,3132.87214875,1.0,0.0,0.0
44034.58,31,28.8,647.0,46400,36,0.9490211206896552,3669.5483333333336,1056.8299200000001,2612.7184133333335,1.0,0.0,0.0
48283.51,39,27.35,625.0,41400,60,1.1662683574879227,4023.6258333333335,1100.4616654166668,2923.164167916667,1.0,0.0,0.0
44207.51,2,15.38,568.0,33600,36,1.3156997023809525,3683.959166666667,566.5929198333334,3117.3662468333337,0.0,0.0,1.0
30072.07,10,19.15,597.0,17000,60,1.7689452941176471,2506.005833333333,479.9001170833332,2026.10571625,1.0,0.0,0.0
57471.98,9,18.92,694.0,44600,36,1.2886094170403588,4789.331666666667,906.1415513333334,3883.190115333334,0.0,0.0,1.0
102539.52,8,26.23,709.0,14700,60,6.975477551020409,8544.960000000001,2241.3430080000003,6303.616992000001,0.0,1.0,0.0
33222.4,15,7.49,639.0,32500,36,1.0222276923076923,2768.5333333333333,207.3631466666667,2561.1701866666667,1.0,0.0,0.0
170107.75,22,53.72,680.0,25000,36,6.80431,14175.645833333334,7615.156941666667,6560.488891666667,1.0,0.0,0.0
65000.31,20,20.31,701.0,25100,36,2.5896537848605576,5416.6925,1100.13024675,4316.56225325,0.0,0.0,1.0
93529.65,12,29.33,654.0,39100,36,2.3920626598465473,7794.1375,2286.02052875,5508.11697125,0.0,1.0,0.0
55621.77,6,9.16,652.0,43800,36,1.2699034246575343,4635.1475,424.579511,4210.567989,0.0,0.0,1.0
20400.3,13,10.29,707.0,4000,60,5.1000749999999995,1700.0249999999999,174.93257249999996,1525.0924275,1.0,0.0,0.0
59280.8,19,14.28,630.0,23600,60,2.511898305084746,4940.066666666667,705.4415199999999,4234.625146666667,1.0,0.0,0.0
66426.0,20,5.14,602.0,25000,36,2.65704,5535.5,284.5247,5250.9753,0.0,0.0,1.0
62269.04,23,21.1,656.0,16300,36,3.8201865030674846,5189.086666666667,1094.8972866666668,4094.1893800000003,1.0,0.0,0.0
90163.77,3,12.79,753.0,2200,36,40.98353181818182,7513.6475,960.9955152499999,6552.65198475,1.0,0.0,0.0
37751.99,18,24.24,573.0,17000,36,2.220705294117647,3145.9991666666665,762.5901979999999,2383.4089686666666,0.0,1.0,0.0
45247.81,25,34.92,620.0,33700,36,1.3426649851632046,3770.650833333333,1316.711271,2453.939562333333,1.0,0.0,0.0
63166.46,25,23.17,617.0,10400,60,6.073698076923077,5263.871666666667,1219.6390651666668,4044.2326015,0.0,1.0,0.0
68109.79,9,0.0,670.0,31200,60,2.1830060897435897,5675.815833333333,0.0,5675.815833333333,1.0,0.0,0.0
55867.82,24,23.69,637.0,33300,60,1.6777123123123123,4655.651666666667,1102.9238798333333,3552.727786833333,0.0,0.0,1.0
118383.93,8,14.0,695.0,49200,60,2.40617743902439,9865.3275,1381.14585,8484.181649999999,0.0,0.0,1.0
120376.56,25,26.07,726.0,20800,36,5.787334615384616,10031.38,2615.1807659999995,7416.199234,0.0,0.0,1.0
26041.26,14,7.35,814.0,34100,36,0.7636733137829912,2170.105,159.5027175,2010.6022825,1.0,0.0,0.0
58109.64,2,27.47,648.0,44500,36,1.305834606741573,4842.47,1330.226509,3512.243491,0.0,0.0,1.0
45100.45,22,32.15,659.0,37600,36,1.1994800531914893,3758.370833333333,1208.3162229166667,2550.054610416666,1.0,0.0,0.0
48652.08,38,27.22,674.0,21800,60,2.231746788990826,4054.34,1103.591348,2950.748652,0.0,0.0,1.0
59275.46,33,24.68,602.0,42700,36,1.388184074941452,4939.621666666667,1219.0986273333333,3720.5230393333336,0.0,0.0,1.0
103507.49,21,11.15,714.0,41100,36,2.518430413625304,8625.624166666666,961.7570945833334,7663.867072083333,1.0,0.0,0.0
23021.41,3,37.97,630.0,47800,36,0.4816194560669456,1918.4508333333333,728.4357814166666,1190.0150519166668,0.0,0.0,1.0
96416.95,10,10.08,629.0,16900,60,5.705144970414201,8034.745833333333,809.90238,7224.843453333333,1.0,0.0,0.0
45734.35,10,38.41,700.0,31700,36,1.4427239747634069,3811.195833333333,1463.8803195833332,2347.31551375,0.0,0.0,1.0
40441.79,13,9.47,749.0,38900,36,1.03963470437018,3370.1491666666666,319.15312608333335,3050.996040583333,0.0,1.0,0.0
59005.85,5,24.12,620.0,16200,36,3.6423364197530863,4917.154166666666,1186.0175849999998,3731.1365816666666,1.0,0.0,0.0
45316.87,1,29.37,550.0,5600,60,8.092298214285714,3776.4058333333337,1109.1303932500002,2667.2754400833337,0.0,0.0,1.0
103978.42,10,36.44,737.0,5200,36,19.99585,8664.868333333334,3157.478020666667,5507.390312666666,0.0,0.0,1.0
32136.79,28,43.95,745.0,43800,60,0.7337166666666667,2678.0658333333336,1177.00993375,1501.0558995833335,1.0,0.0,0.0
81339.49,1,19.09,702.0,23400,60,3.4760465811965813,6778.2908333333335,1293.9757200833333,5484.315113250001,0.0,0.0,1.0
34028.9,32,22.85,680.0,17000,60,2.0017,2835.741666666667,647.9669708333333,2187.7746958333337,0.0,0.0,1.0
28610.74,17,19.2,526.0,4400,36,6.502440909090909,2384.2283333333335,457.77184000000005,1926.4564933333334,1.0,0.0,0.0
41458.23,32,19.28,576.0,35500,36,1.1678374647887324,3454.8525000000004,666.0955620000001,2788.7569380000004,1.0,0.0,0.0
53348.81,39,23.73,694.0,25200,36,2.11701626984127,4445.734166666666,1054.97271775,3390.7614489166663,0.0,0.0,1.0
147304.27,32,10.98,583.0,5000,60,29.460853999999998,12275.355833333333,1347.8340705,10927.521762833334,1.0,0.0,0.0
74345.61,26,21.67,681.0,37100,36,2.003924797843666,6195.4675,1342.55780725,4852.9096927499995,1.0,0.0,0.0
56318.71,3,11.82,678.0,3200,36,17.599596875,4693.225833333333,554.7392934999999,4138.486539833333,0.0,0.0,1.0
101058.61,35,21.31,723.0,31500,36,3.2082098412698414,8421.550833333333,1794.632482583333,6626.91835075,0.0,1.0,0.0
117292.61,37,11.29,757.0,7600,36,15.433238157894737,9774.384166666667,1103.5279724166664,8670.85619425,1.0,0.0,0.0
52603.11,32,19.46,670.0,37600,36,1.3990188829787233,4383.5925,853.0471004999999,3530.5453995,0.0,0.0,1.0
67533.33,20,12.53,696.0,20500,36,3.294308780487805,5627.7775,705.1605207499999,4922.61697925,1.0,0.0,0.0
61123.01,27,24.97,526.0,10100,60,6.051783168316832,5093.5841666666665,1271.8679664166666,3821.71620025,1.0,0.0,0.0
50445.87,16,9.79,686.0,1400,36,36.032764285714286,4203.8225,411.55422274999995,3792.26827725,0.0,0.0,1.0
132784.4,13,2.5,730.0,34600,36,3.8376994219653175,11065.366666666667,276.63416666666666,10788.7325,0.0,1.0,0.0
40758.87,10,12.47,614.0,21300,36,1.913561971830986,3396.5725,423.55259075000004,2973.01990925,0.0,0.0,1.0
89636.98,36,27.67,639.0,7200,36,12.449580555555555,7469.748333333333,2066.879363833333,5402.868969499999,1.0,0.0,0.0
79713.57,2,14.17,714.0,30100,60,2.6482913621262463,6642.797500000001,941.28440575,5701.513094250001,0.0,0.0,1.0
26679.3,38,25.92,663.0,11900,60,2.241957983193277,2223.275,576.2728800000001,1647.00212,1.0,0.0,0.0
58670.77,6,16.25,659.0,23800,36,2.4651584033613445,4889.230833333333,794.5000104166667,4094.7308229166665,0.0,0.0,1.0
29097.27,27,28.47,709.0,44300,60,0.6568232505643341,2424.7725,690.33273075,1734.4397692500002,0.0,0.0,1.0
65015.46,38,32.59,634.0,20900,36,3.1107875598086125,5417.955,1765.7115345000002,3652.2434654999997,1.0,0.0,0.0
78334.18,5,17.01,735.0,46900,36,1.6702383795309168,6527.848333333332,1110.3870015,5417.461331833332,0.0,0.0,1.0
50635.92,31,22.05,686.0,14800,36,3.4213459459459457,4219.66,930.43503,3289.2249699999998,1.0,0.0,0.0
58431.9,10,8.67,688.0,43900,36,1.3310227790432803,4869.325,422.1704775,4447.1545225,0.0,0.0,1.0
41906.98,26,21.11,577.0,38800,36,1.0800768041237114,3492.2483333333334,737.2136231666666,2755.0347101666666,0.0,0.0,1.0
56897.5,30,38.32,699.0,45800,36,1.2423034934497816,4741.458333333333,1816.9268333333332,2924.5315,0.0,1.0,0.0
68006.98,20,25.17,649.0,19500,36,3.4875374358974356,5667.248333333333,1426.4464055,4240.801927833333,1.0,0.0,0.0
80971.83,14,14.03,583.0,30100,36,2.690094019933555,6747.6525,946.6956457499999,5800.95685425,1.0,0.0,0.0
104434.69,7,28.43,731.0,10300,36,10.139290291262137,8702.890833333333,2474.2318639166665,6228.658969416667,1.0,0.0,0.0
47034.1,13,28.51,625.0,38500,36,1.2216649350649351,3919.508333333333,1117.4518258333335,2802.0565074999995,1.0,0.0,0.0
66635.31,17,6.83,750.0,35400,36,1.8823533898305085,5552.9425,379.26597275,5173.67652725,0.0,0.0,1.0
104522.84,11,19.5,648.0,49800,36,2.0988522088353414,8710.236666666666,1698.49615,7011.740516666666,1.0,0.0,0.0
49351.78,21,30.97,698.0,16000,36,3.08448625,4112.6483333333335,1273.6871888333333,2838.9611445,1.0,0.0,0.0
40951.69,34,23.76,671.0,40700,36,1.0061840294840296,3412.6408333333334,810.843462,2601.797371333333,1.0,0.0,0.0
106492.81,22,12.8,629.0,22100,36,4.818679185520362,8874.400833333333,1135.9233066666666,7738.477526666667,1.0,0.0,0.0
86679.44,11,16.54,654.0,3000,36,28.893146666666667,7223.286666666667,1194.7316146666667,6028.555052,0.0,0.0,1.0
44721.08,1,11.32,694.0,45400,60,0.9850458149779736,3726.7566666666667,421.8688546666667,3304.887812,0.0,0.0,1.0
38793.67,31,42.66,656.0,35200,36,1.1020928977272726,3232.8058333333333,1379.1149685,1853.6908648333333,1.0,0.0,0.0
101867.36,30,29.94,627.0,32000,36,3.183355,8488.946666666667,2541.590632,5947.356034666667,0.0,1.0,0.0
89882.89,30,12.81,679.0,11100,36,8.097557657657658,7490.240833333333,959.49985075,6530.740982583333,0.0,0.0,1.0
35592.87,4,17.88,671.0,8800,60,4.044644318181819,2966.0725,530.333763,2435.738737,1.0,0.0,0.0
